molecule_chembl_id,canonical_smiles,pIC50
CHEMBL150985,Cc1cc(-c2ccc(Cl)cc2)nnc1NCCN1CCOCC1,4.468521082957745
CHEMBL1085020,Cc1cc(-c2ccc(Cl)cc2)nnc1NCCN1CCCCC1,5.886056647693163
CHEMBL1085021,Cc1cc(-c2ccc3c(c2)OCO3)nnc1NCCN1CCCCC1,6.0
CHEMBL1083676,OCc1cc(-c2ccccc2)nnc1NCCN1CCOCC1,3.3565473235138126
CHEMBL150365,N#Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1,4.0
CHEMBL1082740,FC(F)(F)c1cc(-c2ccccc2)nnc1NCCN1CCOCC1,3.1307682802690238
CHEMBL1082741,Nc1cc(-c2ccccc2)nnc1NCCN1CCOCC1,3.5686362358410126
CHEMBL356224,c1ccc(-c2cc(-c3ccccc3)c(NCCN3CCOCC3)nn2)cc1,3.585026652029182
CHEMBL1085937,c1ccc(-c2ccc(NCCCN3CCOCC3)nn2)cc1,3.3872161432802645
CHEMBL1085274,CCN1CCCC1CNc1ccc(-c2ccccc2)nn1,4.207608310501746
CHEMBL1085275,c1ccc(-c2ccc(NCCN3CCc4ccccc4C3)nn2)cc1,4.080921907623926
CHEMBL1084255,c1ccc(-c2ccc(NCCCN3CCc4ccccc4C3)nn2)cc1,4.455931955649724
CHEMBL25264,c1ccc(-c2ccc(NCCCCN3CCc4ccccc4C3)nn2)cc1,4.823908740944319
CHEMBL1083054,c1ccc(-c2ccc(NCCCCCN3Cc4ccccc4CN3)nn2)cc1,5.0
CHEMBL1086185,CN(CCNc1ccc(-c2ccccc2)nn1)Cc1ccccc1,3.769551078621726
CHEMBL1083055,CN(CCCNc1ccc(-c2ccccc2)nn1)Cc1ccccc1,4.886056647693163
CHEMBL1084257,CN(CCCCNc1ccc(-c2ccccc2)nn1)Cc1ccccc1,4.958607314841775
CHEMBL1083057,CN(CCCCCNc1ccc(-c2ccccc2)nn1)Cc1ccccc1,6.130768280269024
CHEMBL1083058,c1ccc(CN2CCC(Nc3ccc(-c4ccccc4)nn3)CC2)cc1,4.187086643357144
CHEMBL1083367,c1ccc(CN2CCC(CNc3ccc(-c4ccccc4)nn3)CC2)cc1,4.251811972993799
CHEMBL25412,c1ccc(CN2CCC(CCNc3ccc(-c4ccccc4)nn3)CC2)cc1,6.920818753952375
CHEMBL1084542,c1ccc(-c2ccc(NCN3CCCCC3)nc2)cc1,4.886056647693163
CHEMBL1084543,c1ccc(-c2cnc(NCN3CCCCC3)nc2)cc1,4.0
CHEMBL1084786,c1ccc(-c2ncc(NCN3CCCCC3)nn2)cc1,4.2441251443275085
CHEMBL1084787,c1ccc(-c2nnc(NCN3CCCCC3)s2)cc1,4.267606240177032
CHEMBL1084788,c1ccc(-c2cnc(NCN3CCCCC3)nn2)cc1,4.221848749616356
CHEMBL1084789,c1ccc(C2=NNC(NCN3CCCCC3)=NC2)cc1,4.327902142064283
CHEMBL1082433,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccccc1,6.515700160653214
CHEMBL1082434,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2c(c1)OCO2,7.522878745280337
CHEMBL1082435,CCn1c(C)nc2cc(C(=O)CCC3CCN(Cc4ccccc4)CC3)ccc21,8.366531544420413
CHEMBL1084275,Cc1nc2ccc(C(=O)CCC3CCN(Cc4ccccc4)CC3)cc2s1,8.167491087293763
CHEMBL1084790,Cc1nc2cc(C(=O)CCC3CCN(Cc4ccccc4)CC3)ccc2[nH]1,7.920818753952375
CHEMBL1082436,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2[nH]c(-c3ccccc3)nc2c1,7.481486060122112
CHEMBL100334,CN(CCOCCNC(=S)NC(=O)c1ccccc1)Cc1ccccc1,6.920818753952375
CHEMBL102142,Cc1ccc(C(=O)NC(=S)NCCOCCN(C)Cc2ccccc2)cc1,7.113509274827518
CHEMBL431058,COc1ccc(C(=O)NC(=S)NCCOCCN(C)Cc2ccccc2)cc1,7.585026652029182
CHEMBL101518,CN(CCOCCNC(=S)NC(=O)c1ccc(Cl)cc1)Cc1ccccc1,7.522878745280337
CHEMBL430679,CN(CCOCCNC(=S)NC(=O)c1cccc([N+](=O)[O-])c1)Cc1ccccc1,7.823908740944319
CHEMBL101940,CN(CCOCCNC(=S)NC(=O)c1ccc(Cl)c(Cl)c1)Cc1ccccc1,7.259637310505756
CHEMBL101809,CN(CCOCCNC(=S)NC(=O)c1ccc(-c2ccccc2)cc1)Cc1ccccc1,6.638272163982407
CHEMBL100510,CN(CCOCCNC(=S)NC(=O)c1ccc2ccccc2c1)Cc1ccccc1,7.0
CHEMBL1085030,CN(CCOCCNC(=S)NC(=O)c1ccc2c(c1)C(=O)c1ccccc1-2)Cc1ccccc1,7.522878745280337
CHEMBL1085031,CN(CCOCCNC(=S)NC(=O)c1ccc2c(c1)C(=O)c1ccccc1C2=O)Cc1ccccc1,8.221848749616356
CHEMBL101155,CN(CCOCCCNC(=S)NC(=O)c1ccccc1)Cc1ccccc1,5.958607314841775
CHEMBL317541,CN(CCOCCNC(=S)NC(=O)c1ccccc1)C1CCCCC1,7.886056647693163
CHEMBL101988,CN(CCOCCNC(=S)Nc1ccc(Cl)cc1)Cc1ccccc1,5.7447274948966935
CHEMBL420827,CN(CCOCCNC(=S)Nc1cccc2ccccc12)Cc1ccccc1,5.0
CHEMBL329518,COc1ccc(NC(=S)NCCOCCN(C)Cc2cccc([N+](=O)[O-])c2)cc1OC,5.823908740944319
CHEMBL101028,CN(CCOCCNC(=S)Nc1ccc(OC(F)(F)F)cc1)Cc1ccccc1,6.0
CHEMBL1085032,CN(CCOCCNC(=S)Nc1ccccn1)Cc1ccccc1,5.3979400086720375
CHEMBL99605,CN(CCOCCNC(=S)NC1CCCCC1)Cc1ccccc1,5.853871964321762
CHEMBL329733,CCN(CCOCCNC(=O)NCc1ccccc1)CC1CCCCC1,5.0
CHEMBL98497,CN(CCOCCNC(=O)Nc1ccc([N+](=O)[O-])cc1)Cc1ccccc1,5.638272163982407
CHEMBL1083789,NCCCCCCCNc1c2c(nc3ccccc13)CCCC2,6.496209316942819
CHEMBL258928,NCCCCCCCCNc1c2c(nc3ccccc13)CCCC2,7.050609993355087
CHEMBL1083790,NCCCCCCCCCNc1c2c(nc3ccccc13)CCCC2,6.882728704344236
CHEMBL1084092,NCCCCCCCCCCNc1c2c(nc3ccccc13)CCCC2,6.8326826652518236
CHEMBL1084093,NCCCCCCCCCCCCNc1c2c(nc3ccccc13)CCCC2,6.7447274948966935
CHEMBL1083791,CN(C)CCCCCCCNc1c2c(nc3ccccc13)CCCC2,7.2839966563652006
CHEMBL1084094,CN(C)CCCCCCCCNc1c2c(nc3ccccc13)CCCC2,7.327902142064283
CHEMBL1084095,CN(C)CCCCCCCCCNc1c2c(nc3ccccc13)CCCC2,7.1487416512809245
CHEMBL1084367,CN(C)CCCCCCCCCCNc1c2c(nc3ccccc13)CCCC2,7.346787486224656
CHEMBL1084368,CN(C)CCCCCCCCCCCCNc1c2c(nc3ccccc13)CCCC2,6.578396073130169
CHEMBL1084369,c1ccc2c(NCCCCCCCNc3ccncc3)c3c(nc2c1)CCCC3,7.892790030352131
CHEMBL1084096,c1ccc2c(NCCCCCCCCNc3ccncc3)c3c(nc2c1)CCCC3,7.866461091629782
CHEMBL1084530,c1ccc2c(NCCCCCCCCCNc3ccncc3)c3c(nc2c1)CCCC3,7.080921907623926
CHEMBL1084531,c1ccc2c(NCCCCCCCCCCNc3ccncc3)c3c(nc2c1)CCCC3,6.7544873321858505
CHEMBL1084774,c1ccc(NCCCCCCCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1,6.583359492661719
CHEMBL1084775,c1ccc2c(NCCCCCCCNc3c4c(nc5ccccc35)CCCC4)ccnc2c1,7.995678626217358
CHEMBL1082738,c1ccc2c(NCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)ccnc2c1,8.05551732784983
CHEMBL1082739,c1ccc2c(NCCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)ccnc2c1,7.42021640338319
CHEMBL118752,Nc1c2c(nc3ccccc13)CCC2,7.251811972993799
CHEMBL330883,Nc1c2c(nc3ccccc13)CCCCC2,7.4089353929735005
CHEMBL118968,Nc1c2c(nc3ccccc13)CCCCCC2,5.040958607678906
CHEMBL331637,CC12CCC(c3c1nc1ccccc1c3N)C2(C)C,3.958607314841775
CHEMBL118033,COc1ccc2c(c1)CCc1c-2nc2ccccc2c1N,4.327902142064283
CHEMBL1084952,Nc1c2c(nc3ccccc13)-c1cc(Br)ccc1CC2,3.8413360191860106
CHEMBL332454,Nc1c2c(nc3ccccc13)-c1ccccc1CCC2,3.7796303675486054
CHEMBL119634,COc1ccc2c(c1)CCCc1c-2nc2ccccc2c1N,4.162411561764489
CHEMBL118139,Nc1c2c(nc3ccccc13)CCCc1ccccc1-2,4.4179366370882915
CHEMBL117826,Nc1c2ccccc2nc2c1cnc1cc(Cl)ccc12,3.0
CHEMBL115697,Nc1c2c(nc3ccccc13)-c1ccccc1NCC2,4.158640529545145
CHEMBL325203,Nc1c2c(nc3ccccc13)-c1ccccc1NCCC2,3.4077121840478695
CHEMBL115580,CC1Cc2c(nc3ccccc3c2N)C1(C)O,3.8728952016351923
CHEMBL119528,CCCCC1(O)c2nc3ccccc3c(N)c2CC1C,4.040958607678906
CHEMBL119390,CC1=C(C)c2nc3ccccc3c(N)c2C1,5.455931955649724
CHEMBL119389,CCCCC1=C(C)Cc2c1nc1ccccc1c2N,4.6020599913279625
CHEMBL1085276,O=C1c2ccccc2CC1CC1CCN(c2ccccc2)CC1,6.823908740944319
CHEMBL1083677,O=C1c2ccccc2CCC1CC1CCN(c2ccccc2)CC1,5.6777807052660805
CHEMBL1083678,O=C1c2ccccc2CCCC1CC1CCN(c2ccccc2)CC1,4.823908740944319
CHEMBL1083982,COc1cc2c(cc1OC)C(=O)C(CC1CCN(c3ccccc3)CC1)C2,8.244125144327509
CHEMBL1083056,COc1cc2c(cc1OC)C(O)C(CC1CCN(c3ccccc3)CC1)C2,6.522878745280337
CHEMBL1085277,COc1cc2c(cc1OC)CC(CC1CCN(c3ccccc3)CC1)=C2,5.356547323513812
CHEMBL1085278,CNC(=O)Oc1cccc(CN(C)CCCCCCCCOc2ccc3c(=O)c4ccccc4oc3c2)c1,8.167491087293763
CHEMBL1085526,CNC(=O)Oc1cccc(CN(C)CCCCCCCCCOc2ccc3c(=O)c4ccccc4oc3c2)c1,7.931814138253839
CHEMBL1085527,CNC(=O)Oc1cccc(CN(C)CCCCCCCCCCOc2ccc3c(=O)c4ccccc4oc3c2)c1,7.661543506395395
CHEMBL1086245,CNC(=O)Oc1cccc(CN(C)CCCOc2ccc(C(=O)c3ccccc3)cc2)c1,8.267606240177031
CHEMBL1086246,CNC(=O)Oc1cccc(CN(C)CCCOc2ccc(Cc3ccccc3)cc2)c1,7.607303046740334
CHEMBL1086247,CNC(=O)Oc1cccc(CN(C)CCCOc2ccc3ccccc3c2)c1,7.083019952679618
CHEMBL1086248,CNC(=O)Oc1cccc(CN(C)CCCOc2ccccc2)c1,7.099086932262331
CHEMBL1084276,CNC(=O)Oc1cccc(CN(C)CC#CCOc2ccc3c(=O)c4ccccc4oc3c2)c1,6.6777807052660805
CHEMBL94054,Cc1cc(-c2ccccc2)n[nH]c1=NCCC1CCN(Cc2ccccc2)CC1,6.494850021680094
CHEMBL90241,CC(C)c1cc(-c2ccccc2)n[nH]c1=NCCC1CCN(Cc2ccccc2)CC1,6.366531544420414
CHEMBL91240,Cc1cc(=NCCC2CCN(Cc3ccccc3)CC2)[nH]nc1-c1ccccc1,7.6777807052660805
CHEMBL90264,CCc1cc(=NCCC2CCN(Cc3ccccc3)CC2)[nH]nc1-c1ccccc1,7.568636235841013
CHEMBL91432,CCCc1cc(=NCCC2CCN(Cc3ccccc3)CC2)[nH]nc1-c1ccccc1,7.214670164989233
CHEMBL91774,c1ccc(CN2CCC(CCN=c3[nH]nc(-c4ccccc4)c4ccccc34)CC2)cc1,6.356547323513812
CHEMBL421501,c1ccc2c(NCCCCCCNc3c4c(nc5ccccc35)CCC4)c3c(nc2c1)CCC3,6.939302159646388
CHEMBL76014,c1ccc2c(NCCCCCCCNc3c4c(nc5ccccc35)CCC4)c3c(nc2c1)CCC3,7.1249387366083
CHEMBL74827,c1ccc2c(NCCCCCCCCNc3c4c(nc5ccccc35)CCC4)c3c(nc2c1)CCC3,7.657577319177793
CHEMBL73800,c1ccc2c(NCCCCCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,8.853871964321762
CHEMBL75274,c1ccc2c(NCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,8.795880017344075
CHEMBL74940,Fc1ccc2c(NCCCCCCNc3c4c(nc5cc(F)ccc35)CCCC4)c3c(nc2c1)CCCC3,9.045757490560675
CHEMBL74927,Fc1ccc2c(NCCCCCCCNc3c4c(nc5cc(F)ccc35)CCCC4)c3c(nc2c1)CCCC3,9.221848749616356
CHEMBL312761,Fc1ccc2c(NCCCCCCCCNc3c4c(nc5cc(F)ccc35)CCCC4)c3c(nc2c1)CCCC3,9.154901959985743
CHEMBL73160,Clc1ccc2c(NCCCCCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)c3c(nc2c1)CCCC3,9.221848749616356
CHEMBL307004,Clc1ccc2c(NCCCCCCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)c3c(nc2c1)CCCC3,10.154901959985743
CHEMBL312310,Clc1ccc2c(NCCCCCCCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)c3c(nc2c1)CCCC3,9.522878745280337
CHEMBL75305,c1cnc2nc3c(c(NCCCCCCNc4c5c(nc6ncccc46)CCCC5)c2c1)CCCC3,8.318758762624412
CHEMBL76173,c1cnc2nc3c(c(NCCCCCCCNc4c5c(nc6ncccc46)CCCC5)c2c1)CCCC3,8.886056647693163
CHEMBL75985,c1cnc2nc3c(c(NCCCCCCCCNc4c5c(nc6ncccc46)CCCC5)c2c1)CCCC3,8.721246399047171
CHEMBL1083488,c1ccc2c(NCCCCCCNc3c4c(nc5ncccc35)CCCCC4)c3c(nc2c1)CCCCC3,8.602059991327963
CHEMBL307908,c1ccc2c(NCCCCCCCNc3c4c(nc5ccccc35)CCCCC4)c3c(nc2c1)CCCCC3,8.568636235841012
CHEMBL306492,c1ccc2c(NCCCCCCCCNc3c4c(nc5ccccc35)CCCCC4)c3c(nc2c1)CCCCC3,8.795880017344075
CHEMBL1084155,Cc1ccc2nc3c(c(Nc4ccccc4)c2c1)CCCC3,5.431798275933005
CHEMBL1084776,Cc1ccc2c(Nc3ccccc3)c3c(nc2c1)CCCC3,6.1249387366083
CHEMBL1084777,Clc1ccc2c(Nc3ccccc3)c3c(nc2c1)CCCC3,6.769551078621726
CHEMBL1085017,O=[N+]([O-])c1ccc2nc3c(c(Nc4ccccc4)c2c1)CCCC3,5.795880017344075
CHEMBL1085018,O=[N+]([O-])c1ccc2c(Nc3ccccc3)c3c(nc2c1)CCCC3,5.318758762624412
CHEMBL1083374,CNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c(c2)O/C(=C\c2cc(O)c(O)c(O)c2)C3=O)c1,8.52432881167557
CHEMBL1085932,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc3c(c2)O/C(=C\c2cc(O)c(O)c(O)c2)C3=O)c1,9.2839966563652
CHEMBL1085933,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc3c(c2)O/C(=C\c2ccc4ccccc4c2)C3=O)c1,8.679853713888946
CHEMBL1085938,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc3c(c2)C/C(=C\c2cc(O)c(O)c(O)c2)C3=O)c1,8.744727494896694
CHEMBL1085939,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc3c(c2)OC/C(=C/c2cc(O)c(O)c(O)c2)C3=O)c1,8.008330992620051
CHEMBL1085940,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc3c(c2)CC/C(=C/c2cc(O)c(O)c(O)c2)C3=O)c1,8.306273051076353
CHEMBL224158,O=C(CCc1c[nH]c2ccccc12)NCCCCCNc1c2c(nc3ccccc13)CCCC2,7.154901959985743
CHEMBL224335,O=C(CCc1c[nH]c2ccccc12)NCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,8.397940008672037
CHEMBL1083983,O=C(CCc1c[nH]c2ccccc12)NCCCCCCNc1c2c(nc3ccccc13)CCCC2,10.698970004336019
CHEMBL1083984,O=C(CCc1c[nH]c2ccccc12)NCCCCCCCNc1c2c(nc3ccccc13)CCCC2,10.221848749616356
CHEMBL389192,O=C(CCc1c[nH]c2ccccc12)NCCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,9.301029995663981
CHEMBL1084262,O=C(CCc1c[nH]c2ccccc12)NCCCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,8.356547323513812
CHEMBL1084263,O=C(CCc1c[nH]c2ccccc12)NCCCCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,7.6595558851598815
CHEMBL224336,CN(CCCNC(=O)CCc1c[nH]c2ccccc12)CCCNc1c2c(nc3ccccc13)CCCC2,6.8326826652518236
CHEMBL388551,CN(CCCNC(=O)CCc1c[nH]c2ccccc12)CCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,8.537602002101044
CHEMBL223170,N#Cc1ccc2[nH]cc(CCC(=O)NCCCCCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)c2c1,9.154901959985743
CHEMBL224202,O=C(/C=C/c1c[nH]c2ccccc12)NCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,7.7447274948966935
CHEMBL388575,O=C(NCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1c[nH]c2ccccc12,6.7447274948966935
CHEMBL224998,O=C(NCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1c[nH]c2ccccc12,7.481486060122112
CHEMBL388627,O=C(NCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1c[nH]c2ccccc12,7.443697499232712
CHEMBL223714,O=C(NCCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1c[nH]c2ccccc12,7.337242168318426
CHEMBL427082,O=C(CCCc1c[nH]c2ccccc12)NCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,9.301029995663981
CHEMBL426015,Cn1cc(C(=O)NCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c2ccccc21,7.962573502059376
CHEMBL388615,O=C(NCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1n[nH]c2ccccc12,7.022276394711152
CHEMBL1086007,O=C(CCOCCc1c[nH]c2ccccc12)NCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,8.823908740944319
CHEMBL1084544,O=C(CCOCCc1c[nH]c2ccccc12)NCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,9.154901959985743
CHEMBL1084545,O=C(CCOCCc1c[nH]c2ccccc12)NCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,8.522878745280337
CHEMBL427342,O=C(Nc1cccc(C2=NCCN2)c1)Nc1cccc(C2=NCCN2)c1,6.229147988357855
CHEMBL185896,CC(Cc1ccc(O)cc1)C1CCC(C)C(c2ccc(O)cc2)C1,6.2076083105017466
CHEMBL325109,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)CC1,6.050609993355087
CHEMBL362579,CC(C)Cc1ccc(C(=O)CC(Sc2ccccc2N)c2cccc([N+](=O)[O-])c2)cc1,5.886056647693163
CHEMBL189870,Cc1ccc(S(=O)(=O)N(Cc2ccccc2)c2ccc(N)cc2O)cc1,5.6020599913279625
CHEMBL360186,Cc1nn(S(=O)(=O)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1-c1nsc(Nc2ccccc2)n1,5.585026652029182
CHEMBL187030,O=C(CC1S/C(=N/c2ccc(C3CCCCC3)cc2)NC1=O)Nc1ccc(OC(F)(F)F)cc1,5.5376020021010435
CHEMBL188019,Oc1ccc(C2CC(c3ccccc3O)=Nc3ccccc3S2)cc1,5.3872161432802645
CHEMBL1086358,C/C(=N\O)c1ccc(Cl)c(NC(=O)c2c(-c3ccccc3Cl)noc2C)c1,5.173925197299174
CHEMBL186896,Fc1ccc(N(Cc2ccc3c(c2)OCO3)C(=S)Nc2cccc(C(F)(F)F)c2)cc1,5.096910013008056
CHEMBL189764,COc1ccc(-c2cc(-c3ccc(N(C)C)cc3)nc(NS(=O)(=O)c3ccc(NC(C)=O)cc3)n2)cc1,5.070581074285707
CHEMBL1085465,CCCc1cc(N2CCC=N2)ccc1C(=O)O/N=C(\N)c1ccc(C(F)(F)F)cc1,4.886056647693163
CHEMBL189875,COc1ccc(/N=C/c2cn(-c3ccc(OC)cc3)cc2/C=N/c2ccc(OC)cc2)cc1,4.853871964321762
CHEMBL187017,Cc1cc(C2(c3cc(C)c(O)c(C)c3)CCCCC2)cc(C)c1O,4.823908740944319
CHEMBL186349,Cc1c(/N=C/c2ccccc2O)cc2c(c1N)C(C)(C)CC2(C)C,4.795880017344075
CHEMBL187370,CN(C)c1ccc(-c2c3cc(O)c(=O)cc-3oc3cc(O)c(O)cc23)cc1,4.657577319177793
CHEMBL186400,Cc1nc(N)ncc1-c1nnnn1-c1ccc(-c2ccccc2)cc1,4.568636235841013
CHEMBL328085,O=C(OC1Cc2c(O)cc(O)cc2OC1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1,4.552841968657781
CHEMBL1085702,Nc1ccc2c(c1)c(-c1ccccc1)[n+](CCCNCCCNCCCNc1c3c(nc4ccccc14)CCCC3)c1cc(N)ccc21.[Cl-],8.826813731587725
CHEMBL1085703,COc1ccccc1CN(C)CCCN(C)CCCNCCC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21.[Cl-],6.048662481204082
CHEMBL3215602,Cl.Cl.Oc1c(CNCCCCCCCCCNc2c3c(nc4ccccc24)CCCC3)ccc2cccnc12,8.259637310505756
CHEMBL3215816,Cc1ccc2ccc(CNCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)c(O)c2n1.Cl.Cl,9.301029995663981
CHEMBL3216469,Cl.Cl.Cl.Oc1c(CNCCCCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc(Cl)c2cccnc12,9.0
CHEMBL310555,Oc1cccc2cccnc12,7.0
CHEMBL1171854,CN(C)c1cccc(OC(=O)Nc2ccccc2)c1,5.6020599913279625
CHEMBL1172830,COS(=O)(=O)[O-].C[N+](C)(C)c1cccc(OC(=O)Nc2ccccc2)c1,5.726998727936262
CHEMBL1173543,O=C(Nc1ccccc1)Oc1cccnc1,4.522878745280337
CHEMBL1173603,C[n+]1cccc(OC(=O)Nc2ccccc2)c1.[Br-],4.522878745280337
CHEMBL1173604,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CC[N+](C)(C)C1N2C.[Br-],7.583359492661719
CHEMBL1173605,CN1c2ccc(OC(=O)Nc3ccccc3)cc2[C@]2(C)CC[N+](C)(C)C12.[Br-],7.595166283380062
CHEMBL1172913,Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CC[N+](C)(C)C1N2C.[Br-],7.835647144215563
CHEMBL1173624,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CC[N+](C)(C)C2N3C)cc1.[Br-],6.838631997765025
CHEMBL1173090,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CC[N+](C)(CCc4ccccc4)C2N3C)cc1.[Br-],6.522878745280337
CHEMBL1213295,O=C(CCCN1C(=O)c2ccccc2C1=O)N1CCCCCC1,6.301029995663981
CHEMBL1243360,CCOC(=O)C1=CN(C)c2cccc(OC(=O)N(C)C)c2C1,8.154901959985743
CHEMBL1243329,CNC(=O)Oc1ccc2c(c1)SC[C@@H]1CCN(C)[C@H]21,8.090979145788843
CHEMBL1243359,CNC(=O)Oc1ccc2c(c1)CC[C@@H]1CCN(C)[C@H]21,7.761953896871205
CHEMBL1240668,C[C@H](c1cccc(OC(=O)N(C)C)c1)N1CCCCC1,7.494850021680094
CHEMBL1243297,C[C@@]12CCN(Cc3ccccc3)[C@@H]1N(Cc1ccccc1)c1ccc(OC(=O)Nc3ccccc3)cc12,4.385841290490825
CHEMBL1243269,CNC(=O)Oc1ccc2c(c1)[C@@]1(C)CCN(C)[C@@H]1N2C,5.004935465843858
CHEMBL1243268,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C2(C)COC(O3)O2)cc1,5.366531544420414
CHEMBL1243234,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(Cc3ccccc3)[C@@H]1N2Cc1ccccc1,5.448550002027125
CHEMBL1243388,O=C(Nc1ccccc1Cl)Oc1ccc2c(c1)CCCN2Cc1ccccc1,5.480172006224281
CHEMBL1243170,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C=O,5.6020599913279625
CHEMBL1243140,Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCN[C@@H]1N2,6.080921907623926
CHEMBL1241457,CCNC(=O)Oc1ccc2c(c1)C1(C)COC(O2)O1,6.411728293157671
CHEMBL1243203,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C=O)[C@@H]12,6.481486060122113
CHEMBL1243111,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(Cc3ccccc3)[C@@H]12,6.610302451793614
CHEMBL1243076,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2Cc1ccccc1,6.793713955587568
CHEMBL1243298,CN1CC[C@@]2(C)c3cc(OC(=O)N4CCc5ccccc5C4)ccc3N(C)[C@@H]12,6.8297382846050425
CHEMBL519475,CCc1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CC[N+](C)([O-])[C@@H]1N2C,6.903089986991944
CHEMBL295462,CNC(=O)Oc1ccc2c(c1)c(C)cn2Nc1ccncc1F,7.0
CHEMBL1241427,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2,7.246416941107094
CHEMBL1243012,Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2,7.3979400086720375
CHEMBL1257997,CCNc1c2c(nc3ccc(OC)cc13)CCCC2.Cl,4.180456064458132
CHEMBL1257996,CCCNc1c2c(nc3ccc(OC)cc13)CCCC2.Cl,5.036212172654444
CHEMBL1257887,CCCCNc1c2c(nc3ccc(OC)cc13)CCCC2.Cl,4.6777807052660805
CHEMBL1257886,CCCCCNc1c2c(nc3ccc(OC)cc13)CCCC2.Cl,5.173925197299174
CHEMBL1257885,CCCCCCNc1c2c(nc3ccc(OC)cc13)CCCC2.Cl,7.0
CHEMBL1257767,CCCCCCCNc1c2c(nc3ccc(OC)cc13)CCCC2.Cl,6.568636235841013
CHEMBL1257766,CCCCCCCCNc1c2c(nc3ccc(OC)cc13)CCCC2.Cl,6.443697499232712
CHEMBL1257644,CCCCCCCCCNc1c2c(nc3ccc(OC)cc13)CCCC2.Cl,5.795880017344075
CHEMBL1257413,CCCCCCCCCCCCCNc1c2c(nc3ccc(OC)cc13)CCCC2.Cl,4.0
CHEMBL1257525,CCCCCCCCCCCCNc1c2c(nc3ccc(OC)cc13)CCCC2.Cl,6.0
CHEMBL1257412,CCCCCCCCCCCCCCNc1c2c(nc3ccc(OC)cc13)CCCC2.Cl,4.337242168318426
